time, x_pid, y_pid, theta_pid, x_state, y_state, theta_state, x_gyro, y_gyro, theta_gyro, x_kalman, y_kalman, theta_kalman, velocity, turn_rate, reflection, error, command
65215, 272.3821394875383, -1463.441754249072, -79.99999999999989, 272.8973184929278, -1465.337778038554, -80.0, 1112.200239439704, -2548.624107669718, 261.2, 784.8349104508856, -1325.259761626595, -23.13333333333334, 119, 3, 40, 0, 11.15533333333333
65328, 275.2929031589869, -1477.135820659345, -77.99999999999989, 275.8080821643764, -1479.031844448827, -78.00000000000001, 1110.359936277495, -2562.058648386511, 262.2, 797.8785876370832, -1330.345278853217, -21.3, 120, 24, 50, 10, 20.97666666666667
65430, 278.195965906183, -1488.779369374657, -75.99999999999987, 278.7111449115725, -1490.675393164139, -75.99999999999999, 1109.344254615127, -2574.154078712081, 265.2, 809.2156882522332, -1334.278489963998, -19.13333333333333, 119, 8, 3, -37, -17.01333333333333
65547, 281.3146412684493, -1503.451583385664, -77.99999999999989, 281.3824708468441, -1504.418173732406, -79.0, 1108.179208002412, -2588.028248791412, 265.2, 822.2295585254006, -1339.439805737438, -21.63333333333334, 119, -23, 18, -22, -13.26266666666667
65651, 283.3984194004525, -1515.269276421811, -79.99999999999989, 283.8629877867392, -1517.179327117226, -79.0, 1106.676898452539, -2600.626995158268, 263.2, 834.2857797794547, -1344.302678249986, -21.96666666666667, 122, 0, 75, 35, 31.24266666666667
65766, 287.0218860318878, -1528.792237989858, -74.99999999999989, 287.2276353730719, -1529.736362858984, -74.99999999999999, 1105.270700077238, -2614.470760221621, 264.2, 846.6163850154347, -1348.42046582518, -18.46666666666666, 121, 45, 88, 48, 50.73066666666666
65876, 291.4681478951215, -1541.008242060075, -69.9999999999999, 291.6738972363056, -1541.952366929201, -70.0, 1105.756305862195, -2627.111436114215, 272.2, 859.2848950397585, -1351.33745978534, -12.96666666666667, 115, 55, 85, 45, 59.45
65986, 297.1669728033796, -1552.692564661964, -63.99999999999991, 297.3727221445636, -1553.63668953109, -64.0, 1107.686075335231, -2640.503108518398, 278.2, 872.1889145366575, -1352.914254262642, -6.966666666666669, 123, 37, 17, -23, 9.976000000000003
66096, 303.0688492999937, -1564.275649476413, -62.9999999999999, 303.7285891409173, -1566.110780869727, -63.00000000000001, 1110.524476650706, -2652.604694281111, 283.2, 886.1290603112415, -1354.207442486894, -5.300000000000004, 113, 1, 10, -30, -1.565999999999997
66199, 308.9707257966078, -1575.858734290861, -62.9999999999999, 308.9890429023862, -1576.896309425317, -64.0, 1113.370413544896, -2664.738408147619, 283.2, 898.0603717584291, -1355.489552915139, -6.13333333333334, 121, -3, 10, -30, -5.045999999999999
