time, x_pid, y_pid, theta_pid, x_state, y_state, theta_state, x_gyro, y_gyro, theta_gyro, x_kalman, y_kalman, theta_kalman, reflection, error, command
111230, 609.0910057601686, 589.164418596615, -76.99999999999988, 606.5633524379343, 589.2076470243828, -76.99999999999979, -661.1822710742318, -769.0777268938186, -548.0, 1952.672756881802, -7223.106566067007, -204.2435757915434, 30, -10, -3.823809523809523
111349, 613.6875217765623, 570.7287997973712, -75.99999999999987, 610.9179465587284, 571.7423239514148, -75.99999999999979, -678.3091019001634, -764.4886064051059, -555.0, 1936.413371921281, -7215.384364262758, -205.4048254865166, 66, 26, 42.92857142857144
111467, 618.9408106809365, 554.5608390203536, -71.99999999999986, 616.1712354631025, 555.5743631743972, -71.99999999999979, -695.7771494387544, -759.4797243751993, -556.0, 1920.73659876994, -7208.808743869105, -202.7556065458748, 86, 46, 71.33809523809524
111588, 626.8314913231399, 538.3825461869686, -63.99999999999986, 624.5002872520949, 538.4972762947132, -63.99999999999979, -712.709496090587, -753.6494498651806, -559.0, 1902.638787610751, -7203.023484043797, -197.7273248764628, 93, 53, 84.88333333333333
111701, 636.5822907411077, 524.4569614340557, -54.99999999999986, 634.2510866700628, 524.5716915418003, -54.99999999999979, -726.3164306982715, -744.1217716809533, -575.0000000000001, 1886.255582502757, -7198.485798467494, -195.4812301732539, 12, -28, -16.16428571428572
111817, 647.9100577800049, 510.4683341278303, -50.99999999999987, 644.9495333179101, 511.3602101970319, -50.99999999999979, -739.5567428531399, -733.0118306351312, -580.0, 1869.754303380322, -7194.398282434069, -193.9126360800987, 12, -28, -18.0
111942, 659.0779775735619, 495.0970112347063, -53.99999999999986, 656.7052383637596, 495.179870309533, -53.99999999999979, -753.8962248773726, -720.5467090843116, -581.0, 1850.5652984649, -7188.760721759812, -196.3723236563554, 8, -32, -26.04761904761905
112070, 669.1464435939929, 478.9840974077342, -57.99999999999986, 666.2437851199574, 479.9150045787173, -57.99999999999979, -769.3148007526788, -708.0609925258829, -579.0, 1833.520696140566, -7182.974398954672, -198.7513863851255, 12, -28, -23.95238095238095
112204, 678.8426359989197, 461.4917032649464, -60.99999999999987, 676.4247871451305, 461.54799072879, -60.9999999999998, -785.5760423396153, -696.2465089548042, -576.0, 1813.803554936376, -7175.747065924153, -200.1304491138957, 13, -27, -25.48809523809524
112339, 687.6100589347013, 443.515822338963, -63.99999999999988, 684.753838934123, 444.4709038491059, -63.99999999999981, -802.140213039265, -685.0738347434587, -574.0, 1796.159821452509, -7168.697337649228, -201.7796680545375, 85, 45, 66.25714285714287
112467, 697.1100589347014, 427.0613396670587, -59.99999999999987, 694.2538389341231, 428.0164211772016, -59.9999999999998, -818.027988278423, -674.7561928641339, -573.0, 1778.151178677875, -7162.640210820803, -198.5901366901524, 89, 49, 75.14761904761905
112594, 709.9658111284322, 411.7404508046792, -49.99999999999987, 707.1095911278539, 412.6955323148221, -49.9999999999998, -831.4085698988162, -661.3756112437409, -585.0000000000001, 1758.791163475327, -7157.621265577315, -194.5335733513286, 42, 2, 18.34047619047619
112718, 722.4696617966941, 398.7923343985835, -45.99999999999986, 719.613441796116, 399.7474159087264, -45.99999999999979, -844.1033157626563, -647.2766676147837, -588.0, 1741.212728146058, -7153.748461506014, -192.4246668344301, 10, -30, -22.88095238095238
112836, 734.5140127111537, 385.4157275399904, -47.99999999999987, 732.3269233169343, 385.627664224656, -47.99999999999979, -854.7554416724477, -633.1408190869467, -593.0000000000001, 1722.880473059714, -7148.75562429164, -195.235135470045, 9, -31, -26.81190476190476
112962, 746.4711001411006, 370.649954272308, -50.99999999999987, 743.6546903558315, 371.6390369184305, -50.9999999999998, -867.2280924508053, -618.276492712666, -590.0, 1705.6319415607, -7143.608959242553, -196.6141981988151, 82, 42, 65.86904761904762
113111, 761.3203425460181, 355.8007118673906, -44.99999999999987, 759.2110395419355, 356.0826877323265, -44.99999999999979, -881.6955061581039, -601.6336370495935, -589.0, 1684.109902576103, -7139.048056048502, -191.9649792581733, 89, 49, 78.38333333333333
113233, 777.703383431798, 344.3291831403697, -34.99999999999987, 774.7749283834264, 345.1847354416567, -34.99999999999979, -889.7819849394647, -585.7630288407503, -603.0, 1665.316095592656, -7136.25649392866, -188.4487283430927, 12, -28, -17.81666666666667
113361, 793.6381242227611, 333.9810414750843, -32.99999999999986, 791.548339742335, 334.2919547413562, -32.99999999999979, -895.8337737573038, -567.137538025626, -612.0, 1645.585819312756, -7132.982933494083, -189.4204466736808, 13, -27, -18.38809523809524
113501, 810.6274811046351, 321.6375511769423, -35.99999999999986, 807.728679629834, 322.5362496955068, -35.99999999999979, -903.8054020651943, -547.4070656004447, -608.0, 1625.922590963051, -7129.328148840052, -190.5293531905793, 11, -29, -23.72380952380952
113627, 825.3932543723176, 309.6804637469955, -38.99999999999986, 822.4944528975165, 310.5791622655599, -38.99999999999978, -911.7810058599174, -528.6177205317736, -607.0, 1607.36929427856, -7125.232397121839, -192.4487283430927, 15, -25, -21.35238095238095
113751, 838.9780268163275, 297.8714012251664, -40.99999999999986, 836.0792253415264, 298.7700997437308, -40.99999999999979, -919.7716351235886, -512.2345026558324, -604.0, 1589.83758071593, -7121.153301688054, -193.0979472837345, 88, 48, 71.86904761904763
113872, 853.3534659971789, 287.0387308084295, -36.99999999999986, 851.253300032425, 287.335614303842, -36.99999999999979, -927.7918312919875, -496.4939813995207, -603.0, 1571.120983544854, -7117.883899550711, -189.9084159193495, 86, 46, 73.17619047619047
113997, 870.2825899567578, 278.4129113133782, -26.99999999999986, 867.2914174678155, 279.1637853085302, -26.99999999999978, -934.6456183270412, -478.6392557427616, -609.0, 1553.170036881605, -7116.555925946615, -184.2309153092957, 59, 19, 42.37857142857144
114120, 886.9718993389599, 271.6699926318918, -21.99999999999986, 884.9079107045846, 272.0462600336279, -21.99999999999978, -936.2858022498095, -459.8918677193731, -625.0, 1534.239595150959, -7114.931618130149, -184.9041957586002, 9, -31, -20.99523809523809
114241, 903.6612087211621, 264.9270739504054, -21.99999999999986, 901.5972200867868, 265.3033413521416, -21.99999999999978, -937.223034554208, -442.0084100109881, -627.0, 1516.320801079181, -7113.223748400578, -185.4445081823435, 8, -32, -24.81190476190476
114388, 923.4346777397439, 255.2829087210457, -25.99999999999986, 921.3706891053684, 255.659176122782, -25.99999999999978, -939.9639979567333, -419.6850545144232, -623.0, 1494.49830746695, -7110.43470330518, -187.2832584873704, 89, 49, 78.26428571428571
114513, 941.1727058431907, 248.4739176796851, -20.99999999999986, 939.2248489003007, 249.1607933995943, -19.99999999999978, -942.2185808097284, -401.3229507090586, -623.0, 1475.522710124639, -7109.472047861903, -182.9041957586002, 92, 52, 86.13571428571429
114638, 959.8840531504226, 245.1746023040134, -9.999999999999858, 956.9513884545204, 246.0351262015896, -9.99999999999978, -940.9106469270261, -382.618624766687, -634.0, 1457.528257582517, -7109.91890098019, -178.5774762079047, 26, -14, 4.714285714285714
114759, 977.815557716074, 243.6057989345556, -4.999999999999859, 975.8790877182635, 244.3791670893842, -4.999999999999781, -935.7744204387322, -364.7064743245723, -646.0, 1438.537946629031, -7110.525605100758, -178.1701318097226, 13, -27, -12.9547619047619
114879, 995.6813884456178, 241.412150753263, -6.999999999999859, 993.7449184478075, 242.1855189080916, -6.999999999999781, -931.4198263179382, -347.2411512516044, -644.0, 1420.540219325116, -7110.811632885966, -179.089506962236, 11, -29, -18.12380952380952
115012, 1016.362351258874, 237.7655390222575, -9.999999999999858, 1013.441073508052, 238.7125553547531, -9.999999999999782, -927.1337268117302, -327.076638462477, -642.0, 1400.541881647963, -7110.553776044725, -180.7387259028778, 65, 25, 49.84285714285715
115178, 1040.30388846511, 236.0913836523986, -3.999999999999858, 1037.382610714288, 237.0383999848941, -3.999999999999782, -921.3457361834624, -302.0060966955529, -643.0, 1376.583388243458, -7111.964660088962, -176.6298193859793, 89, 49, 83.18571428571429
115292, 1057.23919833267, 237.5730312791088, 5.000000000000142, 1055.314115279939, 238.6072033543521, 5.000000000000218, -916.112553668718, -286.8078311113694, -649.0, 1358.772733846028, -7114.568616681402, -171.682162564054, 43, 3, 27.45238095238095
115421, 1075.950545639902, 240.8723466547805, 10.00000000000014, 1074.025462587171, 241.9065187300238, 10.00000000000022, -905.1618323459039, -271.168580281804, -665.0000000000001, 1339.941598450814, -7117.096133195116, -172.3554430133585, 11, -29, -13.68095238095238
115539, 1093.677085194122, 243.9980138527853, 10.00000000000014, 1091.803852717883, 244.722339100748, 9.000000000000218, -894.7388013445327, -256.2829493329845, -665.0000000000001, 1322.072522192291, -7119.263185032778, -173.0852868014868, 11, -29, -16.2
115662, 1112.492178500211, 246.6423027710266, 8.000000000000142, 1109.628677955232, 247.2274549180293, 8.000000000000218, -884.6902111485054, -240.8094773543914, -663.0, 1304.196375221813, -7121.371115176273, -173.2748181658719, 67, 27, 54.36666666666667
115797, 1132.055130514888, 250.8005365873818, 12.00000000000014, 1129.191629969908, 251.3856887343845, 12.00000000000022, -873.2910638112543, -223.9095464378569, -664.0000000000001, 1284.463474508501, -7124.628818268724, -170.6255992252301, 92, 52, 89.19761904761906
115912, 1148.74443989709, 257.5434552688683, 22.00000000000014, 1145.88093935211, 258.128607415871, 22.00000000000022, -861.6277497712478, -211.8318311901709, -674.0, 1266.99597058957, -7128.974656144456, -166.028723462663, 24, -16, 4.890476190476194
116031, 1163.891550808292, 265.2612937644406, 27.00000000000014, 1161.919056787501, 266.3004364111829, 27.00000000000022, -846.657480133422, -202.1100244151527, -687.0, 1249.538922343385, -7133.362305461616, -165.8915352763525, 12, -28, -11.64285714285714
116189, 1185.816641791714, 275.0229731982599, 24.00000000000014, 1182.93060231328, 275.6553792019264, 24.00000000000022, -827.6116020518469, -188.2723840056833, -684.0, 1227.104225569354, -7138.430281453792, -167.2705980051227, 10, -30, -16.92380952380953
116311, 1202.385729153858, 282.0561335110668, 23.00000000000014, 1199.499689675424, 282.6885395147334, 23.00000000000022, -812.4119710246269, -176.8186404850535, -683.0000000000001, 1209.515380809736, -7142.255531775281, -167.7302855813794, 11, -29, -18.58809523809524
116439, 1220.23988894879, 288.5545162342546, 20.00000000000014, 1218.293542091142, 289.5289423812469, 20.00000000000021, -797.3830299318394, -165.0767448276425, -682.0, 1189.840829507632, -7145.848863246338, -169.6496607338928, 26, -14, -1.821428571428571
116567, 1238.094048743722, 295.0528989574424, 20.00000000000014, 1236.147701886075, 296.0273251044346, 20.00000000000021, -782.2628781057326, -152.8326872993769, -681.0, 1171.166309304631, -7149.350619261213, -169.3795045220212, 80, 40, 67.44285714285714
116687, 1254.407588910382, 302.660027668775, 25.00000000000014, 1251.554934265698, 303.2118355540266, 25.00000000000021, -768.4569297025429, -142.0462982516713, -682.0, 1154.671250246655, -7153.463164297306, -166.000441793251, 88, 48, 81.29523809523809
116808, 1269.152325707584, 312.9844035230939, 35.00000000000014, 1267.118823107189, 314.1097878446965, 35.00000000000021, -752.2525718418152, -134.1429048462111, -694.0, 1136.60693609917, -7159.352184112262, -161.9438784544271, 11, -29, -15.01666666666666
116921, 1282.363807052353, 323.6828501709411, 39.00000000000014, 1280.515005918503, 324.5760329252327, 38.00000000000022, -735.9892787045862, -129.7851685838199, -705.0, 1120.373704359584, -7164.400172552117, -162.7260654206302, 11, -29, -17.0
117055, 1299.565999982421, 335.7279553343131, 35.00000000000014, 1297.717198848572, 336.6211380886048, 35.00000000000021, -716.6181595806864, -123.491110442391, -702.0, 1100.176622015808, -7170.151508466386, -164.1051281494003, 10, -30, -21.21190476190476
117200, 1317.375010001706, 346.8562598832105, 32.00000000000014, 1315.526208867857, 347.7494426375021, 32.00000000000022, -695.6348233585372, -115.8538006419288, -700.0, 1079.822380776547, -7175.319183337539, -165.7543470900421, 10, -30, -24.2
117338, 1335.742023851634, 357.0372619083837, 29.00000000000015, 1333.893222717784, 357.9304446626753, 29.00000000000022, -676.7074025618481, -107.8195871779323, -697.0, 1059.349665405612, -7179.995498696953, -167.1334098188122, 11, -29, -25.88809523809524
117470, 1353.717904777617, 365.8046848441653, 26.00000000000014, 1350.970309597468, 366.2594964516678, 26.00000000000022, -659.0017736343001, -99.56331681656604, -695.0, 1040.712637201741, -7183.691602013704, -168.782628759454, 11, -29, -28.8
117591, 1371.334398014386, 372.9222101190676, 22.00000000000014, 1368.586802834237, 373.3770217265702, 22.00000000000022, -642.9762748239106, -91.0424079520021, -692.0, 1021.952219029276, -7186.699376937842, -170.8915352763525, 11, -29, -31.7
117728, 1389.404471823994, 378.7935330121917, 18.00000000000014, 1387.60793316014, 379.5573616140692, 18.00000000000022, -625.7137825550707, -80.67005616138852, -689.0000000000001, 1002.101277202967, -7189.136610740431, -173.000441793251, 22, -18, -20.16904761904762
117850, 1407.668444046822, 384.0306427727147, 16.00000000000014, 1404.91064368703, 384.5188340187753, 16.00000000000022, -610.5423949773134, -70.43682602787384, -686.0, 984.2117223082194, -7191.127546617804, -173.6496607338928, 90, 50, 67.10952380952381
117971, 1424.582911220968, 390.1870053525768, 20.00000000000014, 1421.825110861176, 390.6751965986374, 20.00000000000022, -595.7963036742768, -60.49046185383965, -686.0, 966.4467843156078, -7194.02702555697, -170.7302855813794, 93, 53, 75.23571428571429
118090, 1440.326065949477, 398.9135785170109, 29.00000000000015, 1437.568265589685, 399.4017697630715, 29.00000000000022, -579.5770765063401, -53.93746871521511, -698.0, 948.8800382485161, -7197.952510573413, -167.4035660306839, 19, -21, -16.58095238095238
118231, 1459.378624832735, 409.913578517011, 30.00000000000015, 1456.620824472943, 410.4017697630716, 30.00000000000022, -559.1921335930076, -48.8549316105617, -706.0, 927.2964206217136, -7202.212492984173, -168.8349719375287, 12, -28, -26.98333333333334
118362, 1476.307748792314, 418.5393980120624, 27.00000000000014, 1473.549948432522, 419.0275892581231, 27.00000000000022, -540.8604194492881, -42.54281623194635, -701.0000000000002, 908.6041649556394, -7205.618308321815, -169.6737222425555, 12, -28, -29.70000000000001
118488, 1493.665112487523, 426.2673942305026, 24.00000000000015, 1491.820857585374, 427.1623221196391, 24.00000000000022, -522.1683929412217, -34.99074730868156, -698.0, 888.8475241546358, -7208.728797714196, -171.0527849713257, 28, -12, -11.50952380952381
118627, 1512.208789578859, 433.7595260988209, 22.00000000000014, 1510.364534676709, 434.6544539879575, 22.00000000000022, -503.3749357865981, -26.62336108732618, -696.0, 869.0435175949812, -7211.521882780061, -171.9721601238391, 94, 54, 73.68571428571428
118749, 1528.24690701425, 441.9313550941328, 27.00000000000014, 1526.4026521121, 442.8262829832693, 27.00000000000022, -486.866601744782, -19.61598902899954, -697.0, 851.3990652031971, -7215.081840616057, -168.593097395069, 89, 49, 71.74047619047619
118867, 1542.809212912998, 452.5114896353974, 36.00000000000014, 1540.964958010849, 453.4064175245339, 36.00000000000021, -469.4918005977583, -16.23866981083468, -709.0, 833.9909290228382, -7219.659699801973, -165.2663778443735, 9, -31, -28.25238095238095
118979, 1556.205395724313, 462.9777347159336, 38.00000000000015, 1553.573130068556, 463.2570011297445, 38.00000000000022, -452.8266709217741, -15.36528737305242, -717.0, 818.4683657234469, -7223.539136438443, -165.9679399630899, 9, -31, -30.4
119100, 1571.301465947331, 472.7812373462042, 33.00000000000014, 1569.507870859519, 473.6051427950301, 33.00000000000022, -434.1343708562082, -12.73825591933021, -712.0, 799.8653965077382, -7227.403012259351, -168.2663778443734, 41, 1, 8.480952380952381
119238, 1588.711254970986, 484.5242883190899, 34.00000000000015, 1586.08862231062, 484.7890008644451, 34.00000000000022, -413.2052364891928, -9.047884847552602, -710.0000000000001, 780.378291942141, -7231.903318432211, -166.9962216325018, 90, 50, 72.48333333333334
119368, 1603.266099390247, 496.7372529031342, 40.00000000000014, 1601.409511172999, 497.6447530581759, 40.00000000000022, -394.5877866078987, -7.091112015182109, -714.0000000000001, 761.1824032454694, -7237.517395127894, -163.6977837512182, 90, 50, 76.90000000000001
119481, 1614.419102883085, 509.5673157669213, 49.00000000000015, 1612.562514665838, 510.4748159219631, 49.00000000000023, -377.4117866078987, -7.091112015182101, -720.0, 745.3382558180381, -7243.678806678652, -158.7501269292928, 15, -25, -16.49285714285714
119598, 1625.501009438947, 523.7515093318422, 52.00000000000014, 1623.028759746374, 523.8709987332775, 52.00000000000022, -360.3467750348497, -11.66366808500832, -735.0000000000001, 729.3021958744401, -7249.321924742748, -160.6129387429824, 11, -29, -23.34761904761904
119721, 1637.966130989766, 538.090991356075, 49.00000000000015, 1635.493881297193, 538.2104807575102, 49.00000000000023, -341.8735330695481, -15.25450256899952, -731.0, 711.260838498076, -7255.280903180225, -161.7218452598809, 29, -11, -2.585714285714285
119857, 1651.348743116944, 552.9538878656228, 48.00000000000015, 1648.87649342437, 553.0733772670581, 48.00000000000022, -321.2477194904604, -18.89139000205569, -730.0, 692.2202222225966, -7261.400946631864, -162.1815328361376, 89, 49, 74.8142857142857
119970, 1661.579598510528, 566.5306915364268, 53.00000000000015, 1659.107348817955, 566.650180937862, 53.00000000000022, -305.2207710524371, -22.29802305610467, -732.0, 676.3416453742383, -7267.473079475502, -159.0726263192392, 91, 51, 81.62380952380952
120100, 1669.908650299521, 583.6077784161111, 64.00000000000015, 1667.874771753737, 584.6260618638454, 64.00000000000022, -287.4299491929076, -30.59401953407458, -745.0, 658.2814765158694, -7276.06553551596, -154.5563754041585, 24, -16, -1.197619047619046
120221, 1676.941810612328, 600.176865778255, 67.00000000000014, 1674.907932066543, 601.1951492259893, 67.00000000000023, -272.3829172510336, -40.74337073206863, -754.0, 641.9948236706103, -7283.730060230384, -154.7982499466183, 10, -30, -20.36666666666667
120361, 1686.585975841687, 619.9503347968367, 64.00000000000015, 1684.113726149114, 620.0698241982718, 64.00000000000022, -254.2624005141909, -51.63127563566717, -751.0, 622.784027767829, -7292.212118988828, -156.1773126753884, 16, -24, -15.32857142857143
120488, 1695.036463971833, 635.8433914682974, 62.00000000000014, 1693.033685842046, 636.8458284625915, 62.00000000000021, -236.8233581735385, -61.29789465375889, -749.0, 605.2819324886748, -7299.60648582037, -157.0966878279019, 87, 47, 75.34523809523811
120620, 1702.528595840151, 654.3870685596333, 68.00000000000013, 1700.525817710364, 655.3895055539273, 68.00000000000022, -220.5303221217928, -71.08773838164919, -751.0, 587.4211066959084, -7308.605980361756, -153.257937522875, 89, 49, 81.82380952380951
120739, 1706.271006274871, 671.9937253728418, 78.00000000000015, 1704.268228145083, 672.9961623671358, 78.00000000000022, -207.7367518193686, -83.01793569422246, -763.0, 571.9596075002203, -7317.82238110292, -149.2013741840511, 16, -24, -9.069047619047614
120862, 1709.243261110635, 690.7598038441494, 81.00000000000014, 1707.084048515808, 690.7745524978483, 81.00000000000021, -196.3777975996102, -97.55673409826649, -772.0, 556.4593390889662, -7326.973429085479, -149.4432487265108, 11, -29, -17.15952380952381
120989, 1712.86863202279, 709.410720329655, 79.00000000000015, 1710.709419427962, 709.4254689833539, 79.00000000000022, -183.9631925940228, -111.838103484822, -769.0, 539.989546132252, -7336.44686140766, -150.0924676671526, 11, -29, -20.0
121119, 1717.465148039183, 727.8463391288989, 76.00000000000013, 1715.547857339955, 728.8313835088738, 76.00000000000022, -169.7776267047229, -127.0502604785007, -767.0, 522.3731050900255, -7345.915810927315, -151.7416866077944, 71, 31, 55.81428571428571
121257, 1720.750271805028, 748.5877942813968, 81.00000000000014, 1718.67654664076, 748.5851503207766, 81.00000000000021, -156.1308395198723, -141.6846480479004, -767.0, 505.3950608965997, -7356.486809714851, -148.0924676671526, 61, 21, 45.08095238095239
121377, 1721.692319017401, 766.5631259069792, 87.00000000000014, 1719.618593853133, 766.560481946359, 87.00000000000021, -146.0653672573988, -156.6073243538911, -776.0, 490.4469925430992, -7366.51453390826, -146.1448108452273, 68, 28, 56.48333333333334
121497, 1720.750271805028, 784.5384575325616, 93.00000000000011, 1718.676546640759, 784.5358135719414, 93.0000000000002, -137.3895327771155, -172.924195869924, -782.0, 475.9987723341121, -7377.249939480134, -143.386685387687, 17, -23, -7.707142857142855
121618, 1719.181468435571, 802.469962098213, 95.00000000000012, 1717.107743271302, 802.4673181375928, 95.0000000000002, -131.4715582371515, -189.1836972873826, -790.0, 461.4201880902932, -7387.807632478411, -144.0882475064034, 12, -28, -15.95952380952381
121742, 1718.187085266955, 821.4439232585498, 93.00000000000011, 1716.113360102685, 821.4412792979298, 93.0000000000002, -124.1555085873183, -206.4192301634261, -787.0, 445.9063976925072, -7398.776785020587, -144.7374664470452, 21, -19, -6.892857142857143
121862, 1717.558894326309, 839.4329581448936, 92.00000000000012, 1715.450269665338, 840.4297050112925, 92.00000000000021, -117.1692360099301, -222.8778569431558, -787.0, 430.2541426911416, -7409.547435575324, -145.4673102351735, 66, 26, 50.13571428571429
121987, 1715.677381987492, 857.3343522615225, 96.00000000000014, 1713.56875732652, 858.3310991279214, 96.00000000000021, -109.8918687418174, -240.0222598387074, -787.0, 415.9646200739115, -7420.493190157429, -142.5479350826601, 86, 46, 78.43809523809523
122106, 1711.018639175646, 874.7210171347257, 105.0000000000001, 1708.910014514674, 875.7177640011248, 105.0000000000002, -104.6730338125165, -257.0922997326476, -793.0000000000001, 402.6723649965094, -7432.630568579365, -137.6002782607347, 7, -33, -20.84047619047619
122226, 1705.463576785914, 892.8908074980233, 107.0000000000001, 1703.647323829665, 892.9312496084593, 107.0000000000002, -104.0532187510801, -274.8414808205068, -808.0, 388.8446826517429, -7444.154248589337, -140.1929338625527, 6, -34, -24.51190476190476
122361, 1700.625138873921, 912.2967220235434, 104.0000000000001, 1698.808885917672, 912.3371641339793, 104.0000000000002, -101.9082946848279, -295.2490701134638, -804.0000000000001, 373.2356728486312, -7456.658600350479, -141.3018403794512, 0, -40, -35.77142857142857
122488, 1697.809318503197, 930.0751121542559, 99.00000000000013, 1695.836631081908, 931.103242605287, 99.0000000000002, -98.86861659463115, -314.4408422595679, -801.0, 357.8369927478968, -7467.788768864714, -144.140590684478, 26, -14, -5.590476190476191
122630, 1694.747510282075, 951.8610096665705, 98.00000000000013, 1692.774822860786, 952.8891401176015, 98.0000000000002, -94.83147987045419, -335.2101102069536, -799.0, 339.9644083666377, -7480.617281153157, -144.3301220488631, 88, 48, 74.03809523809525
122757, 1690.392916161281, 969.3263327395384, 104.0000000000001, 1688.420228739992, 970.3544631905695, 104.0000000000002, -91.91100484261813, -353.6492638375242, -801.0, 326.0768902064173, -7492.068780589893, -140.4913717438362, 85, 45, 74.16428571428572
122877, 1682.969024719985, 986.8159249551347, 113.0000000000001, 1681.387068427185, 986.9235505527135, 113.0000000000002, -91.28700184157742, -371.5183718246256, -808.0, 313.1694615790277, -7504.614627959794, -135.8138711337825, 25, -15, -0.0142857142857149
122996, 1675.078344077781, 1002.99421778852, 116.0000000000001, 1673.496387784981, 1003.101843386099, 116.0000000000002, -95.09719148750369, -389.4439047556734, -822.0000000000001, 299.9183262070267, -7516.796886016201, -137.4065267356004, 9, -31, -21.79047619047619
123142, 1666.091528122528, 1024.165829417926, 113.0000000000001, 1664.509571829728, 1024.273455015504, 113.0000000000002, -98.52310627188475, -411.0742794147068, -819.0, 282.6165942100214, -7531.951095659196, -138.7855894643706, 11, -29, -22.07619047619047
123279, 1659.251125256015, 1042.959681833644, 110.0000000000001, 1657.669168963215, 1043.067307431223, 110.0000000000002, -101.111001779093, -432.1509969448103, -817.0, 267.1985872261112, -7544.690211038376, -140.4348084050124, 79, 39, 64.20952380952381
123419, 1650.7987600212, 1061.085837574377, 115.0000000000001, 1648.79418546666, 1062.099770958992, 115.0000000000002, -103.6361345744477, -452.7165532068185, -817.0, 251.8938621323029, -7559.069550028851, -136.7855894643706, 67, 27, 51.55714285714286
123545, 1640.730294000769, 1077.198751401349, 122.0000000000001, 1638.725719446229, 1078.212684785964, 122.0000000000002, -109.5154919094254, -470.8113544858501, -827.9999999999999, 238.5415305330929, -7572.586770189251, -134.6484012780602, 10, -30, -20.37857142857143
123667, 1631.191747244572, 1092.463617132165, 122.0000000000001, 1629.187172690031, 1093.47755051678, 122.0000000000002, -116.5536005865236, -488.2312847454509, -832.0, 225.6526942521512, -7585.151717436379, -135.7290261255467, 12, -28, -20.07619047619048
123787, 1622.191747244572, 1108.052074400285, 120.0000000000001, 1620.187172690031, 1109.0660077849, 120.0000000000002, -122.0788244459476, -505.2361752568082, -827.9999999999999, 212.6810123063902, -7597.631119164747, -136.1080888543169, 71, 31, 54.50238095238095
123910, 1611.843605579286, 1123.986815191248, 123.0000000000001, 1610.38367005976, 1124.162078007917, 123.0000000000002, -128.1656466616786, -522.913590546213, -829.0000000000001, 200.1345826449208, -7610.537981787004, -134.1887137018034, 86, 46, 76.57857142857144
124037, 1598.885636738099, 1137.882535522012, 133.0000000000001, 1596.743702858511, 1138.789152040301, 133.0000000000001, -136.9302112673284, -539.3973391572964, -838.0000000000001, 187.4611094054938, -7626.009991225003, -129.3216817273647, 11, -29, -17.39285714285714
