time, dt, v_left_deg_s, v_right_deg_s, v_left_mm_s, v_right_mm_s, v_real_mm_s, w_real_rad_s, reflection, error, command, drive_speed, turn_rate, distance_total, delta_d, x_odo, y_odo, theta_odo_deg, x_gyro, y_gyro, theta_gyro_deg, x_model, y_model, theta_model_deg, x_kalman, y_kalman, theta_kalman_deg, v_odo, v_gyro, v_model
47.78, 0.1009999999999991, 116, 256, 44.54080251089528, 98.29694347232063, 71.41887299160796, -0.4479678413452113, 12, -28, -24.82940049504943, 70, -24.82940049504943, 3329, 7.213306172152339, -1034.097498664637, -1158.207256298605, 12.56731666666692, 1683.163205553167, -123.4198186556704, 280, -1034.097498664638, -1158.207256298605, 12.56731666666705, -626.5083930319663, -1002.989140652165, 52.68221916666689, 71.41887299160796, 71.41887299160796, 71.41887299160796
47.87, 0.09100000000000108, 116, 246, 44.54080251089528, 94.45721911793312, 69.49901081441419, -0.4159701383919819, 40, 0, -7.076103846153933, 70, -7.076103846153933, 3335, 6.324409984111766, -1027.87695921558, -1159.348768720727, 10.39848333333355, 1683.933957245356, -117.1425498645383, 277, -1027.876959215581, -1159.348768720728, 10.3984833333337, -621.1053217464396, -1003.017835892299, 50.38871083333352, 69.49901081441419, 69.49901081441419, 69.49901081441419
47.96, 0.08899999999999864, 167, 185, 64.12339671827167, 71.03490055616921, 67.57914863722045, -0.05759586531581284, 75, 35, 14.28132921348325, 70, 14.28132921348325, 3342, 6.014544228712527, -1021.955709372743, -1160.404013989774, 10.10478333333356, 1684.458159314898, -111.1508927924566, 275, -1021.955709372745, -1160.404013989774, 10.1047833333337, -615.9936290695971, -1003.016045810176, 49.83906583333352, 67.57914863722045, 67.57914863722045, 67.57914863722045
48.04, 0.07999999999999829, 221, 148, 84.8579082319643, 56.82792044493537, 70.84291433844983, 0.2335832315585744, 81, 41, 18.58550000000013, 70, 18.58550000000013, 3347, 5.667433147075865, -1016.395740446563, -1161.502441964876, 11.1754500000002, 1684.952108660304, -105.5050259395502, 275, -1016.395740446565, -1161.502441964877, 11.17545000000034, -611.1935630805333, -1003.102829561077, 50.74913250000018, 70.84291433844983, 70.84291433844983, 70.84291433844983
48.11, 0.0730000000000004, 237, 137, 91.00146719898433, 52.60422365510909, 71.80284542704671, 0.3199770295322937, 40, 0, -5.803271917808248, 70, -5.803271917808248, 3352, 5.241607716174438, -1011.278652828892, -1162.638164538103, 12.51378333333354, 1685.590899951061, -100.3024883724478, 277, -1011.278652828894, -1162.638164538104, 12.51378333333368, -606.7482199118993, -1003.287813113255, 52.18671583333351, 71.80284542704671, 71.80284542704671, 71.80284542704671
48.2, 0.08599999999999852, 164, 199, 62.9714794119554, 76.41051465231174, 69.69099703213357, -0.1119919603363028, 5, -35, -27.85988837209291, 70, -27.85988837209291, 3358, 5.993425744763384, -1005.415371574861, -1163.880374300631, 11.96195000000022, 1686.631647409621, -94.40011623190181, 280, -1005.415371574863, -1163.880374300631, 11.96195000000036, -601.6083187271889, -1003.458335590321, 52.16765750000019, 69.69099703213357, 69.69099703213357, 69.69099703213357
48.29000000000001, 0.09100000000000108, 98, 267, 37.62929867299774, 102.5206402621469, 70.07496946757232, -0.5407611799095764, 8, -32, -26.37251648351657, 70, -26.37251648351657, 3365, 6.376822221549157, -999.1195585167715, -1164.893586806885, 9.142466666666852, 1687.519129532466, -88.08535280586, 278, -999.1195585167727, -1164.893586806885, 9.142466666666994, -596.1237553093858, -1003.372351706731, 49.47109666666683, 70.07496946757232, 70.07496946757232, 70.07496946757232
48.38000000000001, 0.08899999999999864, 118, 252, 45.30874738177279, 96.76105373056563, 71.03490055616921, -0.4287692195732736, 48, 8, -1.970680898876295, 70, -1.970680898876295, 3371, 6.322106149498962, -992.8439870044221, -1165.659242316186, 6.956033333333552, 1687.96013736409, -81.77864698919327, 274, -992.8439870044235, -1165.659242316186, 6.956033333333695, -590.7233683491452, -1003.077153017137, 47.01262833333351, 71.03490055616921, 71.03490055616921, 71.03490055616921
48.47, 0.09300000000000352, 177, 166, 67.96312107265918, 63.73942428283291, 65.85127267774604, 0.03519747324855226, 61, 21, 5.457742473118002, 70, 5.457742473118002, 3377, 6.124168359030613, -986.7673567028492, -1166.420821115626, 7.143583333333559, 1688.173867757542, -75.65820930805749, 272, -986.7673567028506, -1166.420821115627, 7.143583333333702, -585.5261730337905, -1002.806429344491, 46.87204583333354, 65.85127267774604, 65.85127267774604, 65.85127267774604
48.55, 0.08099999999999596, 210, 177, 80.63421144213802, 67.96312107265918, 74.2986662573986, 0.1055924197456569, 61, 21, 6.403500000000308, 70, 6.403500000000308, 3383, 6.018191966848986, -980.8024995580457, -1167.220267043712, 7.633633333333535, 1688.593675607464, -69.65467735436649, 274, -980.8024995580469, -1167.220267043712, 7.633633333333677, -580.3930732832192, -1002.58542859031, 47.58858833333351, 74.2986662573986, 74.2986662573986, 74.2986662573986
48.63, 0.07700000000000529, 192, 163, 73.72270760424048, 62.58750697651665, 68.15510729037857, 0.09279333856436516, 61, 21, 6.7903499999996, 70, 6.7903499999996, 3388, 5.24794326135951, -975.6061787352687, -1167.954541094201, 8.043016666666896, 1689.051064000306, -64.42670410151384, 275, -975.6061787352699, -1167.954541094202, 8.043016666667038, -575.9075923249325, -1002.425365545298, 48.08656416666686, 68.15510729037857, 68.15510729037857, 68.15510729037857
48.71, 0.07900000000000063, 194, 169, 74.49065247511797, 64.89134158914917, 69.69099703213357, 0.07999425738307337, 68, 28, 10.99435379746831, 70, 10.99435379746831, 3394, 5.505588765538596, -970.1597237042142, -1168.759298976999, 8.405100000000232, 1689.626554733351, -58.95127552729212, 276, -970.1597237042154, -1168.759298977, 8.405100000000374, -571.1917819385794, -1002.288095459543, 48.5443350000002, 69.69099703213357, 69.69099703213357, 69.69099703213357
48.78, 0.07099999999999795, 207, 150, 79.48229413582176, 57.59586531581287, 68.53907972581732, 0.1823869068334075, 74, 34, 15.30540352112691, 70, 15.30540352112691, 3399, 4.866274660532889, -965.3553305484561, -1169.532885091566, 9.14705000000021, 1690.219604431059, -54.12127334015052, 277, -965.3553305484573, -1169.532885091566, 9.147050000000352, -567.0190903015286, -1002.221143328853, 49.32499250000018, 68.53907972581732, 68.53907972581732, 68.53907972581732
48.86, 0.07699999999999818, 230, 133, 88.31366015091307, 51.06833391335408, 69.69099703213357, 0.3103777186463249, 78, 38, 17.40132402597416, 70, 17.40132402597416, 3404, 5.366206771474157, -960.0792609638312, -1170.512305763398, 10.51636666666685, 1691.05906411665, -48.82113347874282, 279, -960.0792609638326, -1170.512305763399, 10.51636666666699, -562.4085122017591, -1002.258629920699, 50.78891166666683, 69.69099703213357, 69.69099703213357, 69.69099703213357
48.94, 0.08200000000000074, 232, 139, 89.08160502179056, 53.37216852598659, 71.22688677388858, 0.2975786374650331, 72, 32, 13.51771463414629, 70, 13.51771463414629, 3410, 5.840604715458916, -954.3644810427928, -1171.718105869691, 11.91446666666686, 1692.173504034798, -43.08783712227574, 281, -954.364481042794, -1171.718105869692, 11.914466666667, -557.3837832811542, -1002.423565557579, 52.27729666666683, 71.22688677388858, 71.22688677388858, 71.22688677388858
49.02000000000001, 0.08100000000000307, 204, 145, 78.3303768295055, 55.67600313861911, 67.00318998406231, 0.1887864474240532, 42, 2, -4.553935185185389, 70, -4.553935185185389, 3416, 5.427258388709252, -949.0718966830908, -1172.919640061153, 12.79061666666689, 1693.394371531535, -37.79967901446289, 283, -949.071896683092, -1172.919640061154, 12.79061666666703, -552.7019564508969, -1002.651645904149, 53.32202416666686, 67.00318998406231, 67.00318998406231, 67.00318998406231
49.12, 0.1019999999999968, 157, 196, 60.28367236388414, 75.25859734599549, 67.77113485493982, -0.1247910415175945, 21, -19, -18.61234117647037, 70, -18.61234117647037, 3423, 6.912655755203642, -942.311840996013, -1174.364097294012, 12.06131666666691, 1695.183498493219, -31.12256629226593, 285, -942.3118409960143, -1174.364097294013, 12.06131666666706, -546.6875400726281, -1002.87786764375, 53.00211916666687, 67.77113485493982, 67.77113485493982, 67.77113485493982
49.22000000000001, 0.1019999999999968, 126, 244, 48.38052686528282, 93.68927424705559, 71.03490055616921, -0.3775728948481065, 29, -11, -13.72628431372526, 70, -13.72628431372526, 3430, 7.245559856729029, -935.1731900888302, -1175.60417828444, 9.854716666666981, 1696.93635806844, -24.09223052880483, 284, -935.1731900888314, -1175.604178284441, 9.854716666667127, -540.3567578652396, -1002.877386121095, 50.97650916666693, 71.03490055616921, 71.03490055616921, 71.03490055616921
49.31000000000001, 0.08900000000000574, 155, 211, 59.51572749300663, 81.01818387757678, 70.26695568529171, -0.1791871365380846, 64, 24, 8.451179213482735, 70, 8.451179213482735, 3437, 6.253759055991365, -928.9954207742623, -1176.576118934057, 8.940983333333588, 1698.236587687738, -17.97513111261956, 282, -928.9954207742637, -1176.576118934058, 8.940983333333733, -534.9106195049623, -1002.785970760842, 49.89983583333355, 70.26695568529171, 70.26695568529171, 70.26695568529171
49.4, 0.08899999999999864, 216, 158, 82.93804605477053, 60.66764479932289, 71.80284542704671, 0.1855866771287303, 75, 35, 15.07209775280908, 70, 15.07209775280908, 3443, 6.390453243007059, -922.6998832630334, -1177.67343388236, 9.887350000000239, 1699.455943651037, -11.70208849473256, 281, -922.6998832630349, -1177.673433882361, 9.887350000000385, -529.376509225923, -1002.777732074216, 50.55424750000021, 71.80284542704671, 71.80284542704671, 71.80284542704671
49.48, 0.07699999999999818, 229, 138, 87.92968771547432, 52.98819609054784, 70.45894190301109, 0.2911790968743873, 60, 20, 6.797497402597521, 70, 6.797497402597521, 3448, 5.425338526531725, -917.377354512355, -1178.724616942379, 11.17196666666688, 1700.676379272753, -6.415801043154008, 283, -917.3773545123563, -1178.72461694238, 11.17196666666702, -524.6692944445888, -1002.878294557495, 51.94617166666685, 70.45894190301109, 70.45894190301109, 70.45894190301109
49.55, 0.07099999999999795, 199, 165, 76.41051465231174, 63.35545184739416, 69.88298324985294, 0.1087921900409798, 31, -9, -10.34347535211254, 70, -10.34347535211254, 3453, 4.961691810739416, -912.5172572425036, -1179.723536434802, 11.61453333333353, 1701.960559609302, -1.623174781073833, 285, -912.5172572425051, -1179.723536434803, 11.61453333333368, -520.3455847147329, -1003.008482186743, 52.6223533333335, 69.88298324985294, 69.88298324985294, 69.88298324985294
49.63000000000001, 0.0800000000000054, 147, 216, 56.44394800949661, 82.93804605477053, 69.69099703213357, -0.2207841503772826, 26, -14, -13.82725000000036, 70, -13.82725000000036, 3459, 5.575279762571062, -907.0371630338697, -1180.749358980581, 10.60253333333346, 1703.497314980997, 3.736128098825813, 286, -907.0371630338709, -1180.749358980582, 10.60253333333361, -515.4569913316396, -1003.07653591867, 51.91215333333345, 69.69099703213357, 69.69099703213357, 69.69099703213357
49.73, 0.1, 142, 214, 54.52408583230285, 82.17010118389302, 68.34709350809795, -0.2303834612632515, 46, 6, -3.014999999999613, 70, -3.014999999999613, 3465, 6.834709350809406, -900.2919546420902, -1181.8518178966, 9.282533333333536, 1705.266267928726, 10.33795037595201, 285, -900.2919546420914, -1181.851817896601, 9.282533333333681, -509.4582212564676, -1003.023352655718, 50.64015333333351, 68.34709350809795, 68.34709350809795, 68.34709350809795
49.82, 0.09000000000000341, 179, 191, 68.73106594353669, 73.33873516880172, 71.03490055616921, -0.03839724354387522, 72, 32, 13.44494444444422, 70, 13.44494444444422, 3472, 6.393141050055471, -893.9790061828827, -1182.861240621376, 9.084533333333528, 1706.812908730392, 16.54118781430047, 284, -893.9790061828839, -1182.861240621377, 9.084533333333676, -503.8602189458914, -1002.950876356024, 50.32185333333349, 71.03490055616921, 71.03490055616921, 71.03490055616921
49.89000000000001, 0.07099999999999795, 219, 147, 84.08996336108679, 56.44394800949661, 70.2669556852917, 0.2303834612632515, 80, 40, 19.54428802816915, 70, 19.54428802816915, 3477, 4.988953853655566, -889.0661747138383, -1183.729426955449, 10.0217333333335, 1708.019845903728, 21.38194841709063, 284, -889.0661747138395, -1183.729426955451, 10.02173333333365, -499.5032716212034, -1002.962720649568, 51.11847333333348, 70.2669556852917, 70.2669556852917, 70.2669556852917
49.97, 0.07900000000000063, 237, 135, 91.00146719898433, 51.83627878423159, 71.41887299160796, 0.3263765701229396, 53, 13, 2.660013924050594, 70, 2.660013924050594, 3482, 5.642090966337073, -883.5373314130344, -1184.854185697393, 11.49903333333351, 1709.575016938968, 26.80547434803008, 286, -883.5373314130358, -1184.854185697394, 11.49903333333366, -494.5704791602341, -1003.10523669058, 52.67417833333349, 71.41887299160796, 71.41887299160796, 71.41887299160796
50.05, 0.07900000000000063, 181, 180, 69.49901081441419, 69.11503837897545, 69.30702459669482, 0.003199770295322916, 16, -24, -19.69807721518991, 70, -19.69807721518991, 3488, 5.475254943138934, -878.1722514968816, -1185.947041674025, 11.51351666666685, 1711.357585585988, 31.98242960290992, 289, -878.172251496883, -1185.947041674027, 11.51351666666699, -489.7427759344512, -1003.257620982485, 53.13648916666682, 69.30702459669482, 69.30702459669482, 69.30702459669482
50.13000000000001, 0.08100000000000307, 125, 239, 47.99655442984405, 91.76941206986184, 69.88298324985294, -0.3647738136668148, 12, -28, -22.13019135802489, 70, -22.13019135802489, 3494, 5.660521643238303, -872.5946758070057, -1186.912523262289, 9.820616666666782, 1713.200471170642, 37.3345579641737, 289, -872.5946758070071, -1186.91252326229, 9.820616666666929, -484.7254037603587, -1003.275461078319, 51.69752416666676, 69.88298324985294, 69.88298324985294, 69.88298324985294
50.24000000000001, 0.1039999999999992, 128, 238, 49.14847173616032, 91.38543963442308, 70.2669556852917, -0.351974732485523, 68, 28, 10.40283076923082, 70, 10.40283076923082, 3501, 7.30776339127028, -865.3532035503703, -1187.894605407106, 7.723283333333465, 1715.214763748748, 44.35923099518213, 286, -865.3532035503716, -1187.894605407107, 7.723283333333613, -478.2680084555026, -1003.056529946763, 49.46479083333344, 70.2669556852917, 70.2669556852917, 70.2669556852917
50.32, 0.08500000000000085, 209, 155, 80.25023900669927, 59.51572749300663, 69.88298324985294, 0.1727875959474386, 88, 48, 23.67314705882348, 70, 23.67314705882348, 3507, 5.94005357623756, -859.4793928238236, -1188.779243207156, 8.564783333333473, 1716.651792769875, 50.12283959405589, 284, -859.479392823825, -1188.779243207157, 8.564783333333621, -473.0597149847688, -1002.943930786974, 49.88006583333345, 69.88298324985294, 69.88298324985294, 69.88298324985294
50.39000000000001, 0.07099999999999795, 241, 114, 92.53735694073935, 43.77285764001779, 68.15510729037857, 0.406370827506013, 89, 49, 25.20029225352125, 70, 25.20029225352125, 3512, 4.839012617616739, -854.7171258033503, -1189.637646340401, 10.21790000000009, 1717.904221394805, 54.79696685515056, 285, -854.7171258033515, -1189.637646340403, 10.21790000000024, -468.8239237236269, -1002.972454361068, 51.43521500000008, 68.15510729037857, 68.15510729037857, 68.15510729037857
50.46, 0.06900000000000261, 259, 118, 99.44886077863689, 45.30874738177279, 72.37880408020485, 0.4511676116405342, 53, 13, 3.495730434782465, 70, 3.495730434782465, 3517, 4.994137481534324, -849.8321502996287, -1190.676118060048, 12.00155000000016, 1719.530153517774, 59.51901661303806, 289, -849.8321502996301, -1190.67611806005, 12.00155000000031, -464.4278047270183, -1003.146847859085, 53.55131750000013, 72.37880408020485, 72.37880408020485, 72.37880408020485
50.54, 0.07999999999999829, 183, 179, 70.26695568529171, 68.73106594353669, 69.49901081441419, 0.01279908118129178, 12, -28, -21.85624999999991, 70, -21.85624999999991, 3522, 5.559920865153017, -844.3949449513955, -1191.83780563763, 12.06021666666683, 1721.612936532731, 64.67408547187694, 292, -844.3949449513969, -1191.837805637632, 12.06021666666697, -459.4937627287766, -1003.361021971204, 54.05118416666681, 69.49901081441419, 69.49901081441419, 69.49901081441419
50.62, 0.08099999999999596, 126, 244, 48.38052686528282, 93.68927424705559, 71.03490055616921, -0.3775728948481065, 12, -28, -21.77339999999976, 70, -21.77339999999976, 3528, 5.753826945049419, -838.7339829141773, -1192.867384836502, 10.30791666666691, 1723.861135828102, 69.97051110072036, 293, -838.7339829141785, -1192.867384836504, 10.30791666666706, -454.3447151028354, -1003.441700445919, 52.71172916666687, 71.03490055616921, 71.03490055616921, 71.03490055616921
50.7, 0.08100000000000307, 123, 240, 47.22860955896656, 92.1533845053006, 69.69099703213357, -0.3743731245527837, 35, -5, -7.85167469135822, 70, -7.85167469135822, 3534, 5.644970759603033, -833.1520476899849, -1193.70863035934, 8.570466666666846, 1725.791829536371, 75.27504846807155, 290, -833.1520476899863, -1193.708630359342, 8.570466666666993, -449.3104661060316, -1003.361078535228, 50.78489666666682, 69.69099703213357, 69.69099703213357, 69.69099703213357
50.8, 0.09700000000000131, 175, 191, 67.19517620178168, 73.33873516880172, 70.2669556852917, -0.05119632472516701, 74, 34, 14.78588092783497, 70, 14.78588092783497, 3540, 6.815894701473386, -826.4073027495289, -1194.69089115453, 8.285933333333508, 1727.898056830996, 81.75734953828941, 288, -826.4073027495304, -1194.690891154532, 8.285933333333656, -443.2614988124503, -1003.223655050607, 50.24304333333348, 70.2669556852917, 70.2669556852917, 70.2669556852917
50.87, 0.07099999999999795, 214, 148, 82.17010118389302, 56.82792044493537, 69.49901081441419, 0.2111848394913138, 76, 36, 17.48543450704237, 70, 17.48543450704237, 3545, 4.934429767823265, -821.5355935676152, -1195.475140337148, 9.145033333333483, 1729.422879486803, 86.45027112317852, 288, -821.5355935676165, -1195.47514033715, 9.145033333333632, -438.8918226094525, -1003.186328618099, 50.97327833333347, 69.49901081441419, 69.49901081441419, 69.49901081441419
50.95000000000001, 0.07999999999999829, 232, 136, 89.08160502179056, 52.22025121967033, 70.65092812073044, 0.3071779483510019, 60, 20, 7.328000000000094, 70, 7.328000000000094, 3551, 5.652074249658315, -815.9791195867827, -1196.510292608064, 10.55303333333345, 1731.356002731758, 91.76148358771648, 290, -815.979119586784, -1196.510292608065, 10.5530333333336, -433.8788512390015, -1003.269526178697, 52.47007833333344, 70.65092812073044, 70.65092812073044, 70.65092812073044
51.03000000000001, 0.0800000000000054, 196, 170, 75.25859734599549, 65.27531402458791, 70.2669556852917, 0.08319402767839641, 34, -6, -8.3585000000003, 70, -8.3585000000003, 3556, 5.621356454823715, -810.4598182150712, -1197.576576229064, 10.93436666666681, 1733.552441682992, 96.93596948736792, 293, -810.4598182150726, -1197.576576229065, 10.93436666666696, -428.8579792303618, -1003.399694371599, 53.2442116666668, 70.2669556852917, 70.2669556852917, 70.2669556852917
51.11000000000001, 0.07899999999999352, 156, 216, 59.89969992844538, 82.93804605477053, 71.41887299160796, -0.1919862177193762, 23, -17, -14.87532025316419, 70, -14.87532025316419, 3562, 5.642090966336566, -804.9045646522908, -1198.562653470273, 10.06536666666688, 1735.847286822568, 102.090276061271, 294, -804.9045646522922, -1198.562653470275, 10.06536666666703, -423.791786931062, -1003.464714040542, 52.65556166666685, 71.41887299160796, 71.41887299160796, 71.41887299160796
51.24000000000001, 0.1350000000000051, 142, 221, 54.52408583230285, 84.8579082319643, 69.69099703213357, -0.252781853330512, 49, 9, -2.313453703704004, 70, -2.313453703704004, 3572, 9.408284599338389, -795.590374532533, -1199.889936979985, 8.110116666666809, 1739.371692266213, 110.813485640947, 292, -795.5903745325343, -1199.889936979987, 8.11011666666696, -415.346064512721, -1003.284423586845, 50.69359916666679, 69.69099703213357, 69.69099703213357, 69.69099703213357
51.34, 0.09199999999999875, 186, 174, 71.41887299160796, 66.81120376634293, 69.11503837897545, 0.03839724354387522, 39, -1, -5.981147826086885, 70, -5.981147826086885, 3578, 6.358583530865654, -789.2985928188597, -1200.809212448212, 8.312516666666806, 1741.650404808182, 116.7497347656106, 291, -789.2985928188611, -1200.809212448214, 8.312516666666957, -409.6562431748035, -1003.175370366139, 50.7156391666668, 69.11503837897545, 69.11503837897545, 69.11503837897545
51.42, 0.08399999999999608, 165, 195, 63.35545184739416, 74.87462491055673, 69.11503837897545, -0.09599310885968814, 38, -2, -6.077952380952154, 70, -6.077952380952154, 3584, 5.805663223833666, -783.5473414469739, -1201.602202439294, 7.850516666666827, 1743.730968433458, 122.1697883142163, 291, -783.5473414469752, -1201.602202439296, 7.850516666666978, -404.4555949649092, -1003.036403826268, 50.32293916666681, 69.11503837897545, 69.11503837897545, 69.11503837897545
51.49000000000001, 0.07100000000000506, 171, 198, 65.65928646002667, 76.02654221687299, 70.84291433844982, -0.08639379797371932, 33, -7, -8.378061267605926, 70, -8.378061267605926, 3588, 5.029846918030295, -778.5605148726074, -1202.258647970935, 7.499066666666803, 1745.533504359999, 126.8655549451667, 291, -778.5605148726087, -1202.258647970937, 7.499066666666954, -399.9464119877164, -1002.89001753352, 50.02420666666679, 70.84291433844982, 70.84291433844982, 70.84291433844982
51.57, 0.07999999999999829, 151, 204, 57.97983775125163, 78.3303768295055, 68.15510729037857, -0.1695878256521156, 26, -14, -13.1677499999999, 70, -13.1677499999999, 3594, 5.452408583230169, -773.1455843861976, -1202.896838526986, 6.721733333333487, 1747.487472844054, 131.9558168757357, 291, -773.145584386199, -1202.896838526987, 6.721733333333638, -395.0506258016598, -1002.668940216577, 49.36347333333347, 68.15510729037857, 68.15510729037857, 68.15510729037857
51.65, 0.07500000000000284, 151, 221, 57.97983775125163, 84.8579082319643, 71.41887299160796, -0.2239839206726056, 19, -21, -17.15416666666684, 70, -17.15416666666684, 3600, 5.3564154743708, -767.8162061698065, -1203.434346257846, 5.759233333333451, 1749.31947483231, 136.9892009708654, 290, -767.8162061698079, -1203.434346257848, 5.759233333333601, -390.2458540194889, -1002.37081417354, 48.39534833333343, 71.41887299160796, 71.41887299160796, 71.41887299160796
51.73, 0.08699999999999619, 135, 235, 51.83627878423159, 90.23352232810684, 71.03490055616921, -0.3199770295322937, 23, -17, -15.47966149425264, 70, -15.47966149425264, 3606, 6.180036348386451, -761.652485107728, -1203.883113387065, 4.16423333333352, 1751.331497860733, 142.8325401361438, 289, -761.6524851077294, -1203.883113387067, 4.16423333333367, -384.7048876624589, -1001.875765358584, 46.88959833333349, 71.03490055616921, 71.03490055616921, 71.03490055616921
51.82, 0.09100000000000108, 138, 229, 52.98819609054784, 87.92968771547432, 70.45894190301109, -0.2911790968743873, 50, 10, 0.6474016483515813, 70, 0.6474016483515813, 3612, 6.411763713174085, -755.2475576951639, -1204.179118037977, 2.646050000000169, 1753.206116147833, 148.9641402691634, 287, -755.2475576951653, -1204.179118037978, 2.646050000000319, -378.9795066187144, -1001.207629291905, 45.29914250000014, 70.45894190301109, 70.45894190301109, 70.45894190301109
51.9, 0.07699999999999818, 193, 180, 74.10668003967922, 69.11503837897545, 71.61085920932734, 0.04159701383919814, 53, 13, 3.214880519480629, 70, 3.214880519480629, 3617, 5.514036159118074, -749.7402442702659, -1204.451319441351, 2.829566666666831, 1754.725990494611, 154.2645720189424, 286, -749.7402442702672, -1204.451319441352, 2.829566666666981, -374.0703090555343, -1000.643935722307, 45.3051316666668, 71.61085920932734, 71.61085920932734, 71.61085920932734
51.98, 0.07500000000000284, 189, 172, 72.57079029792422, 66.04325889546543, 69.30702459669482, 0.05439609502048993, 48, 8, 0.3116666666664989, 70, 0.3116666666664989, 3623, 5.198026844752309, -744.5496449414115, -1204.729099365144, 3.06331666666684, 1756.245746464406, 159.2354698122026, 287, -744.5496449414129, -1204.729099365146, 3.06331666666699, -369.4303362305389, -1000.134413988542, 45.65381916666682, 69.30702459669482, 69.30702459669482, 69.30702459669482
52.05, 0.07900000000000063, 177, 182, 67.96312107265918, 69.88298324985294, 68.92305216125607, -0.0159988514766147, 45, 5, -1.69183734177219, 70, -1.69183734177219, 3628, 5.444921120739273, -739.1121407048338, -1205.013200910849, 2.990900000000173, 1757.928319623746, 164.4138975247948, 288, -739.1121407048352, -1205.013200910851, 2.990900000000323, -364.5560716555469, -999.5991361455024, 45.74226500000015, 68.92305216125607, 68.92305216125607, 68.92305216125607
52.14, 0.08299999999999841, 186, 184, 71.41887299160796, 70.65092812073046, 71.03490055616921, 0.006399540590645833, 46, 6, -1.278525903614365, 70, -1.278525903614365, 3634, 5.895896746161931, -733.2244393794077, -1205.323960534961, 3.021333333333505, 1759.75025191539, 170.0212285446355, 288, -733.224439379409, -1205.323960534963, 3.021333333333656, -359.2782356851881, -999.0221821730215, 45.76813333333348, 71.03490055616921, 71.03490055616921, 71.03490055616921
52.23, 0.09499999999999886, 179, 181, 68.73106594353669, 69.49901081441419, 69.11503837897545, -0.006399540590645833, 54, 14, 2.917855263157961, 70, 2.917855263157961, 3641, 6.565928646002589, -726.6674283255379, -1205.666049739451, 2.986500000000172, 1761.887909186966, 176.2294360454906, 289, -726.6674283255393, -1205.666049739453, 2.986500000000323, -353.3841276986624, -998.3817268717097, 45.88852500000015, 69.11503837897545, 69.11503837897545, 69.11503837897545
52.32, 0.0870000000000033, 197, 181, 75.64256978143423, 69.49901081441419, 72.57079029792422, 0.05119632472516701, 60, 20, 7.0624327586205, 70, 7.0624327586205, 3646, 6.313658755919646, -720.3638722271619, -1206.023075509987, 3.241700000000182, 1763.943435416003, 182.1991176792079, 289, -720.3638722271632, -1206.023075509989, 3.241700000000332, -347.7177760806872, -997.7897465316074, 46.10544500000015, 72.57079029792422, 72.57079029792422, 72.57079029792422
52.4, 0.07999999999999829, 193, 160, 74.10668003967922, 61.4355896702004, 67.77113485493981, 0.1055924197456569, 72, 32, 14.83100000000009, 70, 14.83100000000009, 3652, 5.421690788395068, -714.9536397921994, -1206.375376524246, 3.725700000000171, 1765.797762876518, 187.2938405052457, 290, -714.9536397922008, -1206.375376524248, 3.725700000000322, -342.8409293918919, -997.3249939698221, 46.66684500000015, 67.77113485493981, 67.77113485493981, 67.77113485493981
52.47, 0.07000000000000028, 223, 144, 85.62585310284181, 55.29203070318036, 70.45894190301109, 0.2527818533305121, 81, 41, 20.9192857142857, 70, 20.9192857142857, 3657, 4.932125933210796, -710.0383787058424, -1206.782899129747, 4.739533333333508, 1767.565278734101, 191.8983767375105, 291, -710.0383787058437, -1206.782899129749, 4.739533333333659, -338.3978300898508, -996.9807077496583, 47.67860333333348, 70.45894190301109, 70.45894190301109, 70.45894190301109
52.55, 0.07999999999999829, 242, 126, 92.9213293761781, 48.38052686528282, 70.65092812073046, 0.3711733542574607, 88, 48, 24.75575000000009, 70, 24.75575000000009, 3663, 5.652074249658316, -704.4219794428821, -1207.416935913121, 6.440866666666805, 1769.864184440823, 197.0618034945446, 294, -704.4219794428836, -1207.416935913123, 6.440866666666956, -333.2790548603266, -996.745125001971, 49.57473666666679, 70.65092812073046, 70.65092812073046, 70.65092812073046
52.62, 0.07000000000000028, 247, 116, 94.84119155337186, 44.54080251089528, 69.69099703213357, 0.4191699086873048, 88, 48, 25.39099999999999, 70, 25.39099999999999, 3668, 4.878369792249369, -699.5925426249519, -1208.106161457882, 8.122033333333478, 1772.002721001112, 201.446453219464, 296, -699.5925426249532, -1208.106161457883, 8.122033333333629, -328.8532530810424, -996.6732692562797, 51.30372833333346, 69.69099703213357, 69.69099703213357, 69.69099703213357
52.69, 0.07000000000000028, 250, 113, 95.9931088596881, 43.38888520457902, 69.69099703213357, 0.4383685304592423, 87, 47, 24.94835714285713, 70, 24.94835714285713, 3672, 4.878369792249369, -694.7865254875669, -1208.943234396814, 9.880200000000151, 1774.367801607514, 205.7131715784788, 299, -694.7865254875683, -1208.943234396816, 9.880200000000302, -324.4133764233049, -996.7447735005203, 53.24817000000013, 69.69099703213357, 69.69099703213357, 69.69099703213357
