Time, Speed, Distance, Color, P, PI, PID, x_PID, y_PID, x_state, y_state, x_gyro, y_gyro, state_distance, state_angle
,150,,,,,,2363.463478908038,-389.6722565144391,2411.337052024582,-79.73275896842793,2384.791176771483,-401.8207538506314,2535,-17
,150,,,,,,2377.388334388749,-395.2488504427523,2426.951045781864,-81.37385584173009,2398.698934589985,-407.43985275187,2551,-6
,150,,,,,,2390.758064477999,-402.0496090284262,2441.042456442833,-81.86593874523536,2413.371148600992,-410.5585281141364,2566,-2
,150,,,,,,2403.591782114391,-409.8146390753325,2456.82394025393,-83.80366130537722,2427.98669957277,-413.9327939292944,2581,-7
,150,,,,,,2415.961972987004,-418.2986462520814,2471.104895224644,-86.83917199131649,2441.990405970229,-419.3083131724738,2596,-12
,150,,,,,,2429.309913618611,-425.14207236004,2485.883560366867,-90.79910338138506,2455.472316664716,-425.88388037431,2612,-15
,150,,,,,,2443.450147612486,-430.1474477304253,2500.372447761203,-94.68138905792285,2468.7165305576,-432.9259538160984,2628,-15
,150,,,,,,2457.730887551542,-434.7366161510709,2515.913085051434,-96.04101864478633,2482.524103359387,-438.7869207434376,2643,-5
,150,,,,,,2471.529544933231,-440.6185422355054,2530.210907092171,-96.29058805683947,2497.196317370394,-441.9055961057039,2658,-1
,150,,,,,,2484.887027775903,-447.4433244377245,2545.589801927391,-97.09656178298081,2511.920725122109,-444.7677310363521,2673,-3
,150,,,,,,2497.698058198195,-455.2457278827601,2560.898971206615,-99.52129599110439,2526.265296461554,-449.1533066071931,2689,-9
,150,,,,,,2510.374047089492,-463.2656596547714,2574.832463133044,-102.7380960682217,2540.173054280056,-454.7724055084318,2705,-13
,150,,,,,,2524.001888538779,-469.5331900641996,2589.514535692638,-106.67214555378,2553.654964974543,-461.347972710268,2721,-15
,150,,,,,,2538.257263974927,-474.2005524000891,2604.238943444352,-109.5342804844281,2567.020062837369,-468.1578302063611,2737,-11
,150,,,,,,2552.015043472565,-480.1774665950879,2620.11715304695,-110.3664221886909,2581.202841471358,-473.0413525232185,2753,-3
,150,,,,,,2565.237192349068,-487.2608823733383,2633.815066470593,-110.6055201568817,2595.927249223073,-475.9034874538667,2768,-1
,150,,,,,,2577.875670625348,-495.3397973289507,2649.894314127182,-112.5798035200451,2610.651656974788,-478.7656223845148,2784,-7
,150,,,,,,2589.909498475515,-504.2945160443851,2663.392751017309,-115.4489848533302,2624.834435608777,-483.6491447013722,2800,-12
,150,,,,,,2589.909498475515,-504.2945160443851,2663.392751017309,-115.4489848533302,2624.834435608777,-483.6491447013722,2800,-12
,150,,,,,,2589.909498475515,-504.2945160443851,2663.392751017309,-115.4489848533302,2624.834435608777,-483.6491447013722,2800,-12
,150,,,,,,2589.909498475515,-504.2945160443851,2663.392751017309,-115.4489848533302,2624.834435608777,-483.6491447013722,2800,-12
,150,,,,,,2602.956316786531,-511.6959032089179,2666.473566424749,-116.6315990868297,2637.414494127959,-491.8187302265975,2843,-21
,150,,,,,,2616.778576181257,-517.5221494468413,2677.315610710514,-120.1543928227041,2650.135215570305,-499.7675191900957,2849,-18
